说法,7
回到,1
初唐,1
宋之问,1
浣纱,1
篇,17
云,2
一朝,1
旧都,1
靓妆,1
寻着,1
耶,1
鸟惊入,1
松萝,1
鱼畏沉,1
荷花,1
殿,1
景区,3
好玩,3
女子,16
成人礼,11
啥,17
成年,8
礼,9
笄,6
礼仪,2
周代,2
如已,2
许嫁,2
发辫,2
盘至,2
头顶,3
簪子,2
插住,2
以示,2
及身,2
礼叫,1
族,4
男子,1
行冠礼,1
二十岁,1
行笄,1
十五岁,1
古时,1
冠礼,1
延续,1
长垣县,15
回答,24
新乡市,3
隶属,2
赵州桥,12
坐落,6
洨,2
河上,1
河流,2
赵县,1
建于,3
隋代,2
581,1
618,2
大业,1
年间,3
605,2
匠师,2
李春,3
距今已有,2
1400,1
当今世界,3
完善,1
敞肩,2
石拱桥,2
隋朝,2
595,1
1500,1
凝聚,1
结晶,2
开创,1
桥梁,1
崭新,1
局面,1
开皇,1
卢沟桥,1
金大定,1
二十九年,1
1189,1
明正统,1
九年,1
1444,1
重修,1
遗憾,2
不论是,1
设计者,2
施工者,1
绝大多数,11
尉级,11
军官,11
军衔,14
各国,6
体系,2
少尉,3
军衔制,1
中华民国,2
南京临时政府,1
北洋政府,1
国民政府,1
军队,1
猫,19
日记,19
球球,16
老鼠,16
一本,19
接着就是,1
绿狗,2
山庄,2
小白,1
卖,2
全套,3
系列丛书,1
杨红樱,1
系列,4
本,3
文房四宝,36
毛笔,40
蒙恬,14
湖笔,6
产,2
词目,2
释义,4
黑墨,2
宣纸,2
砚台,2
蒙括,2
秦国,6
起源,4
223,1
兵马,1
战争,1
拖,1
长时间,1
发明人,2
双喜,2
牌善琏,2
名牌,6
善琏,2
含山,2
该厂,2
1956,2
产品,4
绝对,3
保证质量,2
包退,2
包换,2
迄今,2
尚未,2
实物,1
史前,1
彩陶,1
商代,1
甲骨文,1
觅,1
些许,1
用笔,1
迹象,1
笔笔,1
林林总总,1
笔类,1
制品,1
独有,1
品类,1
发音,2
w,1
nf,1
ngs,1
b,19
o,2
提到,1
往往,1
造笔,1
秦代,2
名将,2
据说,2
相传,3
枯木,1
为管,1
鹿毛为,1
柱,1
外衣,1
地动仪,11
张衡,6
文人雅士,2
帝王将相,2
有名,4
传世,1
杰作,1
东汉时期,1
所处,2
东汉时代,1
地震,1
频繁,1
师妹,16
叫迪丽,1
热巴,2
萧筱,2
萧悠,1
露,1
迪丽,1
兰花,9
兰花草,3
有太多,1
刘文正,7
一唱,1
人长,1
高帅,1
唱歌,2
功力,1
嗓音,1
早就,2
甩掉,1
街,1
有别,1
银霞,1
柔媚,1
情怀,1
几分,1
五四,1
青年,3
期许,1
贴近,1
胡适,1
辞意,1
歌者,1
诠释,1
能力,1
南昌,16
江西省,5
偏北,1
赣江,1
抚河,1
下游,1
滨临,1
鄱阳湖,1
豫章,2
洪城,2
省会,12
交通,4
中文名称,2
nanchang,1
英雄城,1
类别,1
太阳系,16
行星,15
木星,5
八,5
大行星,6
体积,4
质量,3
极其,1
巨大,2
七,8
总和,1
2.5,3
倍,5
318,2
321,1
太阳,4
距离,2
由近,1
远排,1
位列,2
第五,3
jupiter,1
岁星,1
离,7
远近,1
颗,1
由近及远,1
自转,5
最快,1
冥王星,1
开除,1
九大行星,1
海南,6
村是,4
哪县,4
付美斌,1
澄迈县,3
金江,1
黄竹村,1
老爸,2
乡亲们,1
正为,1
老寿星,1
刘,4
玉花,1
108,1
报刊,3
百家,1
采风,1
团,1
造访,1
海南省,1
大拉村,2
仅仅,1
缩影,1
去年,3
评出,1
全县,3
十大,2
之村,1
连续剧,18
地瓜,13
请问,23
天外飞仙,4
童远,2
外号,1
林依晨,2
小七,1
历届,1
统计,1
五次,1
1958,2
瑞典,3
1962,2
智利,2
1970,6
墨西哥,8
韩日,2
四次,2
1934,1
1938,3
西班牙,6
首尔,11
宇,1
twitter,1
拍,1
b1a4roadtrip,1
差不多,1
马陵,22
359,1
一说,2
356,1
商鞅,1
变法,1
341,4
孙膑,4
209,2
陈胜吴广,2
起义,2
207,2
巨鹿,2
206,2
刘邦,3
率军,1
攻入,1
大败,3
魏军,3
307,1
赵武灵,1
王,4
胡服骑射,1
历史进程,2
事件,3
节点,1
性,1
qq,6
腾讯,2
互联网,2
服务提供商,1
企业,3
秉承,1
一切,1
依归,1
经营,1
理念,1
稳健,1
鹰,11
一对,2
隼,2
翅膀,3
簇拥着,2
本特利,5
字母,4
四,4
汽缸,3
不再,2
徽章,3
宾利,5
捷豹,1
美人豹,1
上次,1
发图,1
邵东,1
辆,1
楼,2
尔特,1
欧文,1
赛车,2
刘海粟,9
取自,14
沧海一粟,3
秀外慧中,1
甘之如饴,1
新版,11
小车,11
驾驶证,13
c1,13
审验,11
放心,1
取消,1
审,2
年检,1
换证,2
证到,1
外地,1
考,1
回,4
家去,1
捡,1
问着,1
转到,1
家里,6
省事,1
违章,1
扣分,1
一换本,1
换本,1
折子戏,11
毛慧,2
黄阅,4
偶像,2
张国荣,4
梦幻,3
凡间,8
魔戒,2
熟知,1
管仲,13
鲍叔牙,14
鲍子,3
遗风,2
管鲍之交,5
高山流水,1
友谊,2
见于,5
列子,2
力命,2
我者,1
知我者,1
此世称,1
鲍善交,1
春秋,3
齐人,1
相知,2
后常,2
交情,2
管夷,1
二人,1
相友,1
甚戚,1
时齐,1
城楼,23
曾经,6
必修课,1
一点,2
不太,1
已高达,2
楼阁,2
二字,2
互通,1
严格,1
区分,1
用途,11
保护,14
230,20
卫温,19
万人,35
船队,19
夷洲,20
密切,16
自古以来,1
加强,3
吴国,4
孙权派,3
率领,2
一万多名,1
官兵,1
乘,2
海船,1
横渡,1
台湾地区,1
吴王孙,1
权于,1
隋炀帝,4
三次,2
流求,4
隋,1
宋代,1
吴主孙,1
权曾,1
等率,1
迁入,1
当地,1
开发,1
同,2
元素,13
周期表,12
德米特里,1
伊万诺维奇,1
门捷列夫,6
Dmitry,1
Ivanovich,1
Mendeleyev,1
1834,2
1907,1
俄国,2
化学家,3
建立联系,1
某,3
有序,1
成员,3
周期律,1
1869,1
化学元素,1
双目失明,1
出外,1
得以,1
维持,1
家人,1
教员,1
职位,1
接着,1
火灾,5
吞没,1
财产,1
真是,2
祸不单行,1
2008,14
帆船赛,10
青岛,3
各项,1
届,6
之外,1
三百六十,13
几天,13
半个,1
胖,1
360,1
橘子,11
白白的,9
白线,10
外果皮,1
晒干,1
陈皮,2
入药,1
药效,1
而橘,1
瓤,2
网状,2
丝络,1
橘络,2
含有,1
一定量,2
维生素,2
p,2
通络,1
化痰,1
理气,1
消滞,1
功效,1
筋络,1
枪弹,10
弹头,23
燃烧弹,12
前部,1
涂,3
内部,1
前端,1
装有,1
燃烧剂,1
穿甲,1
加红圈,1
第一条,10
电车,9
轨道,9
冯,1
西门子,1
1881,2
近郊,1
铺设,1
铁轨,2
通电,1
回路,1
有轨电车,2
博览会,1
1888,1
弗吉尼亚州,2
里士满,1
投入,1
湖,10
西海,10
青海湖,5
内陆,2
咸水湖,2
海拔,3
湖泊,5
仙海,2
鲜水海,2
卑禾,2
羌海,2
北魏,2
始称,4
青海,3
蒙古语,3
库,2
库诺尔,2
意皆为,2
鲜水,1
鲜海,1
藏语,1
错温波,1
yy,6
九天,6
师傅,7
卡卡,19
西是,15
哪部,24
动画片,15
火影忍者,5
旗木,2
没演,1
naroto,1
帅到,1
老师,6
忍,1
男一号,1
鸣人,1
动漫,1
狐,8
妖,8
红娘,8
十,7
英寸,15
换,1
2.54,3
换成,1
20.32,1
25.4,3
俗称,18
长生果,19
花生,6
富含,1
卵磷脂,1
脑磷脂,1
神经系统,1
延缓,2
脑,1
衰退,1
抑制,1
血小板,1
凝集,1
防止,1
脑血栓,1
实验,1
证实,1
常食,1
改善,2
血液循环,1
增强,1
衰老,1
名符其实,1
不少,3
不无道理,1
长于,1
滋养,1
补益,1
有助于,1
延年益寿,1
另一方面,2
医疗,1
arachishypogacal,1
豆科,1
落花生,1
果仁,1
秘鲁,1
故又称,1
番,1
豆,1
福建,2
武宁路,11
练,1
瑜伽,1
物美价廉,1
普陀区,5
周边,1
健身房,3
各个,1
联系方式,1
美格,1
菲,1
健身,2
中山北路,1
曹,1
杨路,1
创立者,2
布衣,2
100%,2
我来,2
欢迎,2
生意经,2
常吃,6
皮蛋,8
蛋,6
而成,7
鸭蛋,6
香味,1
彩花,1
原料,1
新鲜,2
白石灰,1
茶,2
食盐,1
面碱,1
黄丹粉,1
草木灰,1
黄土,1
稻壳,1
笔下,6
夏日,1
暴雨,1
烘托,1
主人公,4
航杭,8
杭,2
航,2
木已成舟,2
那佬,1
僮,2
佬,1
返老还童,1
来源,1
宇文,1
zgyuwen,1
写成,1
兴趣,1
云吞面,13
云吞,8
蛋面,2
煮成,2
地道,2
小吃,4
制法,1
皮,1
包裹,1
剁碎,1
馅料,2
皮以,1
鸡蛋,1
面粉,1
制成,3
切,1
成约,1
8cm,2
正方形,1
馄饨,1
四川人,1
抄手,1
相,1
略有不同,1
粤语,1
馄饨面,1
普通话,1
以肥,1
瘦猪肉,1
鲜,1
虾仁,1
大地,1
鱼碎,1
调味,1
混成,1
包法,1
讲求,1
逐步,1
整齐,1
折合,1
起来,6
领土,24
居,22
几位,14
第四位,5
醉,3
西游,2
答题,3
第三位,2
百科,2
现为,3
962,1
平方千米,3
位居,2
9372614,1
个州,1
叙述,1
错误,10
符合,1
题意,4
本土,3
东临,12
西临,11
南临,5
墨西哥湾,3
阿拉斯加州,3
西北部,3
阿拉斯加,2
群岛,4
北极圈,1
沁园春,7
长沙,7
景色,9
描写,7
统领,9
万山红,2
遍,2
层林尽染,2
漫江碧透,2
百舸争流,2
描绘,6
一幅,3
山水,1
美画,1
山林,1
跌,1
万山,1
让出,1
层层叠叠,1
分外,1
美丽,14
湘江,3
江水,1
碧绿,1
透彻,1
江中,1
各种,7
船只,1
交汇,1
热闹非凡,1
总领,2
七句,2
独立,6
橘子洲,2
绚丽,2
秋景,2
阕,2
写景,2
壮观,2
深秋,2
充满生机,2
之景,2
提出,3
主沉浮,2
看字,1
鹰击长空,1
鱼翔,1
浅底,1
霜天,1
竞,1
政法,7
干警,7
考试,7
公布,8
史家,19
绝唱,20
无韵,18
史学,1
媲美,1
魯迅,1
补充,2
书写,2
书籍,1
中是,1
独一无二,1
司马迁,2
史书,3
前无古人,2
后无来者,2
称得上,2
写诗,1
手法,1
老历,2
半,4
明天,1
农历,2
七月,2
十五,1
中元节,1
鬼节,1
iphone,9
多大,10
尺寸,11
iPhone,6
屏幕,5
X,5
5.8,2
2436x,2
458ppi,1
屏,1
81.15%,1
边框,1
单边,1
4.57,1
mm,2
钱,2
外媒,1
预测,1
美国苹果公司,2
深圳,18
富士通,2
代工,2
键盘,2
键,1
翻页,1
全文,1
九九八十一,13
用户服务,1
订阅,1
收藏夹,1
登录,1
马上,1
更新,1
乐正,3
绫,3
原版,1
伴奏,1
播放,3
上传,2
iCan,1
标签,2
Copyright,1
2016,6
猴年,2
bilibili,4
拜年,2
祭中,2
vocaloid,2
虚拟,2
歌姬,2
原创,3
PV,2
已于,2
搬运,1
结巴,13
演,13
黎姿,4
年轻,1
很漂亮,1
演小,1
同黎姿,1
黎姿演,1
TVB,1
当家花旦,1
呀,4
息影,1
死时,1
音乐,2
替代,1
郑伊健,1
youku,1
show,1
id,1
XMjAxMjc0Nzg0,1
html,2
抱抱,14
陪陪,3
亲亲,3
夸夸,3
神降,1
8od,1
宝宝,1
仅供参考,1
月亮,8
姐姐,1
爸爸妈妈,1
多多,4
徐英翰,1
段丽阳,1
杨贵妃,8
唐玄宗,4
李隆基,3
唐明皇,3
李世民,1
孙子,21
685,1
762,1
帝王,1
开元,1
盛世,2
开创者,1
儿媳妇,1
公公,1
抢,1
殷,1
贵妃,1
刘骏,2
堂妹,1
堂兄,1
刘宋,1
荒淫无道,1
出格,1
妙应,21
寺,21
白塔,22
于元朝,21
八年,21
1271,21
阿尼哥,20
奉,20
敕,20
入仕,3
尼伯尔,2
先后,1
吸收,1
古印度,4
尼泊尔,3
艺术,3
融合,1
精华,1
独具特色,2
中国式,1
白塔寺,1
1275,1
阿尼录,1
塔身,1
皆,2
荀彧,3
首席,5
谋臣,4
曹操,5
n,3
y,1
163,1
212,1
字文若,1
颍川,1
颍,1
阴,1
许昌,2
末年,1
功臣,1
王佐之才,1
甘油,9
酒精,8
运输,17
扩散,5
葡萄糖,4
红细胞,1
协助,2
离子,1
氨基酸,1
核苷酸,1
图解,1
低浓度,2
高浓度,2
一侧,3
消耗,1
能量,3
h2o,2
均,3
k,3
乙醇,1
挪威,4
森林,5
这部,4
村上春树,3
长篇,1
爱情小说,1
nadh,1
atp,1
数据,4
NADH,2
3ATP,1
ATP,1
来算,1
考研,1
指定,3
教材,1
王镜岩,1
生物化学,1
西湖,2
白堤,2
横亘,1
东西向,1
湖面,1
断桥,1
锦带,1
桥,1
止,1
平湖,1
秋月,1
刺史,1
时有,1
诗云,1
湖东,1
不足,1
杨荫里,1
沙堤,1
堤,1
3000w,3
几匹,2
制冷量,1
1.5,3
土巴兔,2
问答,3
平台,1
美的,1
匹,1
晶弥全,1
直流,1
变频,1
耗电量,1
问题解答,1
汇聚,1
希特勒,4
宗教,11
日尔曼,1
犹太人,3
日耳曼人,1
既属,1
种族,1
分属,1
信奉,2
基督教,5
普遍认为,1
基督,2
上帝,2
叛徒,1
信,1
不难,1
吕梁,3
山西省,8
柳林县,2
中西部,1
边缘,3
吕梁山,1
西麓,1
东岸,1
陕北,1
一衣带水,1
隔河相望,1
组建,1
1971,1
辖,4
257,1
行政村,2
总人口,4
32.76,1
耕地,4
36.2,1
万亩,3
及时,2
专用,44
与会者,3
一致,3
茂盛,9
繁荣,11
灰色,5
1949,6
讨论,6
一律,3
1905,2
法国人,2
总管,1
橙黄色,2
为何,1
选用,1
邮班,1
习惯,4
而定,3
设定,1
总办,1
帛黎,1
事务,1
黄绿,1
两色,1
基色,1
分手,2
小庄,2
饰演者,1
古力,1
娜,1
扎,1
现代舞,2
伊莎,1
邓肯,1
peak,2
匹克,2
一般般,1
不如,2
安踏,1
特步,1
土,1
戏剧,3
原产地,3
歌剧,2
世纪末,2
佛罗伦萨,1
1581,1
上演,1
喜剧,3
芭蕾,1
认定,2
芭蕾舞剧,1
终年,5
同一,5
栖息,2
地域,3
迁徙,4
漂鸟,1
梦,1
飞翔,2
留鸟,4
范围,1
它们,1
不因,1
习性,1
候鸟,2
迷鸟,1
它于,1
一年四季,2
常有,1
栖于,1
生殖,1
喜鹊,1
麻雀,1
对二甲苯,13
苯环,16
一氯代物,16
几种,11
甲基,3
对称,2
垂直于,1
分成,1
相同,1
四分,1
二甲苯,2
同分异构,5
体有,4
取代,3
基的,3
位次,3
123,2
124,3
间二甲苯,6
135,4
乙苯,2
三种,2
邻二甲苯,2
二种,1
溴代物,2
异构体,3
0%,1
邻,4
熔,1
沸点,3
二氯,1
代物,1
RT,1
苯,1
边型,1
对角线,2
一个角,1
乙基,1
角,1
本身,1
两边,2
个角,1
考虑,1
氯代物,1
六种,1
体,1
一溴代物,1
生成,3
炔,1
烃,1
通性,3
烷烃,1
烯烃,1
芳香烃,1
通式,1
二胡曲,8
二泉映月,9
三天,1
录下,1
阿炳,3
演奏,2
三首,2
琵琶曲,2
痛苦,1
感受,1
写照,1
宣泄,1
传世之作,1
回答者,1
zdy301,1
经理,2
四级,1
917,1
37,1
盲,1
华彦钧,1
并于,1
亲自,1
录音,1
传谱,1
阿炳现,1
留存,1
听松,1
寒,1
春风,1
曲,3
大浪淘沙,1
龙船,1
昭君,1
出塞,1
世界闻名,1
泰姬陵,2
恒河,1
亚纳,1
穆,1
河之滨,1
古典建筑,1
大理石,1
梦境,1
举世闻名,1
奇观,1
沉香,7
劈山,7
救母,8
山,9
而后,1
失传,1
元明,1
杂剧,1
劈,2
华山,3
大众,1
期盼,2
神话故事,1
宝莲灯,6
原型,6
杨戬,2
清源,1
妙道,1
真君,1
劈开,1
桃山,1
救出,1
这一,2
神话,1
演绎出,1
转型,1
阻止,1
侄子,1
冬天,2
食用,1
青菜,4
体内,2
淀粉,2
分解成,1
冻坏,1
淀粉酶,1
水解,1
变成,7
麦芽糖,2
麦芽糖酶,1
容易,4
溶解,2
冻结,1
木村拓哉,2
一大早,1
娱乐圈,1
老牌,1
smap,1
解散,4
消息,2
刷屏,1
竟然,1
究竟,1
怎么回事,1
范仲淹,12
989,4
1052,4
字希文,3
吴县,3
邠,1
彬县,2
迁居,1
谥,1
文正,1
范履霜,1
教育家,1
名臣,1
推行,1
庆历,1
新政,1
太宗,1
端拱,1
二年,2
皇佑,1
包拯,1
大话西游,7
之爱,7
万年,3
中青霞,3
一万年,3
青霞,4
温心,5
温健婷,2
深圳市,8
万年青,1
霞,1
仙子,2
紫霞,2
佛祖,1
缠,1
灯芯,1
两人,4
斗争,2
躯体,1
王源,7
大本营,1
视频,6
说过,1
邓紫棋,6
女歌手,1
男歌手,1
朴,1
美美,1
朴信惠,1
妹子,1
易,1
烊,1
千玺,1
权志龙,1
突出,2
不止一次,1
男生,2
自习室,1
擦边,1
谈到,1
擦肩而过,1
tf,1
家族,2
唯品,5
孙政才,2
会见,2
董事长,5
沈亚据,1
日报,1
下午,1
市委书记,1
兼,2
CEO,2
沈亚,3
陈淑玲,1
台北县,1
长江,1
商学院,1
工商管理,1
硕士学位,1
EMBA,1
NEM,1
进出口,1
消费类,1
电子产品,1
分销,1
经验,2
苏宁,1
近东,1
阿里,1
马云,1
京东,1
刘强,1
东唯品,1
毛子,3
白人,2
远,2
侵略,1
接触,1
俄国人,2
后来,8
清政府,1
打怕,1
不敢,1
或洋夷,1
通讯社,20
路透社,14
新闻报道,2
对象,3
国外,2
新闻,7
紧密配合,1
英国政府,1
外交活动,1
体育新闻,1
重视,1
该社,1
商情,1
报告,1
前三大,2
多媒体,1
各类,3
金融,1
128,1
参考消息,1
xinhua,1
org,1
保罗,2
朱利叶,1
斯,1
路透,4
pauljuliusreuter,1
1850,1
亚琛,1
次年,1
迁往,1
英国伦敦,1
1865,3
私人,3
扩展,2
中新社,2
美联社,1
法新社,1
德新社,1
安莎社,1
俄通社,1
塔斯社,1
澳大利亚,5
澳,1
联社,1
1916,1
改组,1
素以,1
广为,1
闻名于世,1
名义,1
企业主,1
喉舌,1
立,3
无字碑,4
以供,2
评说,4
武则天,2
头脑清醒,1
功过,1
是非,1
即使,2
刻,1
不算,1
翻案,1
她立,1
女皇,1
块,1
信用,2
三颗,4
信誉,1
钻,2
251,2
祝,12
早日,1
充到,1
心是,1
41,6
151,1
攒够,1
五颗,1
优质,3
吾爱,1
包包,1
浏览,2
1140,1
两颗心,1
90,9
九转,2
大肠,2
菜系,2
名菜,3
山东地区,1
鲁,1
桂花,2
几月,4
当,3
阳历,1
斩钉截铁,1
跟,6
花叫,1
四季,1
桂,1
百家讲坛,10
品,9
主讲人,7
风味,1
易中天,7
开讲,1
CCTV10,1
CCTV,1
演播,1
类节目,1
还原,1
替,1
辩诬,1
正说,1
重评,1
司马懿,1
纵论,1
天下,4
闲话,1
三分,2
细品,1
是非功过,1
总结,2
成败得失,1
厦门大学,1
学会,1
副会长,1
主讲,1
风云人物,1
学术,1
名嘴,1
文库,1
盐局,6
嘉,2
埔盐,1
局,1
鸡脚,1
450,1
一袋,1
梅州,1
正宗,1
特产,1
嘉埔,1
盐,2
焗,1
食品,1
滑,1
酥,1
嫩,1
低脂肪,1
色香味,2
俱佳,1
食后,1
回味无穷,1
首创,1
东江,1
锔,1
口味,2
独特,2
赞口,1
不绝,1
入齿,1
难忘,1
神洲,1
培训,1
嘉州,1
特选,1
家养,1
土鸡,1
鸭,1
爪,8
鸡爪,1
鸡翅,1
精工,1
调料,1
原滋,1
原味,1
香滑,1
爽口,1
不腻,1
石永凯,2
伏击,1
由拉风,1
传媒,1
出品,2
由国,1
建勇,1
执导,4
刘庭羽,1
徐佳,1
该剧,1
志在,1
信念,1
倭寇,1
斗智斗勇,1
最终,3
革命,3
使命,1
蒙城,11
亳州市,6
撤县,2
蒙城县,3
市政府,1
高度重视,1
申报,1
推进,1
名山,66
桑,1
辖县,1
安徽省,8
淮北,1
淮河流域,1
2091,1
截至,1
乡镇,4
办事处,1
工业园区,1
林场,1
132,1
亳州,2
双涧,1
北纬,1
33,1
东经,1
116,1
蒙,1
城东,1
大门,1
东连,1
怀远县,1
城关镇,1
南接,3
乐土,1
北靠,1
王集,1
原先,1
阜阳市,1
行政区域,1
划分,2
第一套,18
奥林,4
比克,4
雕塑家,2
米隆,1
掷铁饼,2
瓶画,1
拳击,1
神庙,1
选进,1
票面,1
这套,1
期间,2
此套,1
枚,3
雕,1
刻版印刷,1
这枚,1
五环,1
市议会,1
青年时代,1
集邮,1
结缘,1
奥运,2
专题,1
邮集,1
纪念邮票,1
珍邮,1
洪楼,7
校区,3
山东省,5
济南市,2
历城区,4
咨询电话,1
尊重,1
商业职业,1
技术,3
洪家,1
南路,7
历程,2
历下,1
分界,1
西宁,6
西宁市,2
青海省,3
科教,2
通讯,3
常住人口,2
217.79,2
增加,4
2.43,2
城镇人口,2
132.9,2
3.66,2
乡村人口,2
84.89,1
减少,2
1.23,1
城镇化率,1
61.02%,1
84.8,1
可口,6
可乐,6
可口可乐公司,3
Coca,1
Cola,1
Company,1
1892,1
乔治亚州,2
亚特兰大,2
饮料,2
48%,1
市场占有率,1
二项,1
可口可乐,4
Pemberton,1
后园,1
1886,2
含,1
兴奋剂,1
头痛,2
药,3
只卖,1
九瓶,1
夏天,1
客人,1
喝,1
状况,1
usa,3
最有,1
一间,1
实验室,1
药剂师,1
约翰,1
S,1
彭伯顿,1
试制,1
糖浆,2
助手,1
起名叫,2
干净,4
一尘不染,3
四库全书,4
下令,4
编著,3
乾隆皇帝,1
强化,1
满清,2
统治,2
文治武功,1
有所,2
书,2
删除,1
不利,1
言论,1
编撰,2
纪晓岚,1
清乾隆,2
编纂,1
1772,1
编成,2
编写,1
嘴巴,5
陆生,5
河马,5
张开嘴巴,1
成年人,1
身,1
体都,1
塞,1
不满,1
嘴里,1
长着,1
稀疏,1
獠牙,1
自卫,1
攻击,1
足以,1
粗大,1
尼罗,1
鳄,1
咬成,1
两半,1
聪明,1
海豚,6
鸟纲,1
类动物,1
鸵鸟,1
最重,1
155,1
孔子,1
龙鸟,1
距今,1
亿年,1
提议,2
相比之下,1
鲁肃,1
阵营,1
来看,1
像是,1
守策,1
进取,1
之道,2
二来,1
之所以,1
奇策,1
隆重,1
预见,1
西游记,11
火焰山,7
吐鲁番,2
出名,2
景点,2
盆地,1
北缘,3
丝绸之路,2
北道,2
早已,1
名扬天下,1
这要,1
归功于,1
吴承恩,1
古典小说,4
唐僧,1
取经,1
受阻于,1
孙悟空,2
三借,1
芭蕉扇,1
大闹天宫,2
蹬,1
倒,1
太上老君,1
炼丹,1
八卦,5
炉,1
几块,1
耐火砖,1
余火,1
世界大学生运动会,8
申办,1
持续,1
比赛项目,1
大项,2
任意,1
日到,1
口号,1
starthere,1
珠江三角洲,1
经济特区,1
洲,18
西邻,22
毗邻,3
左靠,1
右临,1
五大湖,1
密西西比河,1
北半球,1
中纬度,1
北临,4
大洲,13
隔,5
白令海峡,3
相望,9
巴拿马运河,2
南美洲,1
相邻,1
西隔,1
bcd,1
北邻,3
南邻,4
发达国家,3
发展中国家,2
北温带,2
印度洋,5
东边,2
西边,2
西亚,3
西邻南,2
北通,2
形状,2
l,2
南望,2
濒临,4
隔海,4
东北,2
东濒,2
北濒,1
南以,1
祖国,1
幅员辽阔,1
光,1
1368,1
蒙古族,3
帝国,4
成吉思汗,6
蒙古,2
鞑子,1
蓄水量,14
淡水湖,15
贝加尔湖,8
北亚,2
亚欧,1
两洲,2
淡水,1
欧亚,2
西伯利亚,1
明眸,1
1996,1
列入,2
世界遗产,1
名录,1
苏必利尔湖,1
死海,3
最低点,2
里海,1
党章,8
章,9
十八,3
党,6
程,1
总纲,4
十一个,2
章节,2
五十,4
构成,2
新党章,4
第一章,3
十一章,3
有十,1
章程,1
党员,1
第二章,1
第三章,1
中央,4
第四章,1
第五章,1
基层,2
第六章,1
干部,1
第七章,1
党的纪律,2
第八章,1
机关,2
第九章,1
贯彻,1
竞赛,1
试题答案,1
节气,2
叶剑英,2
1897,1
04,2
1986,1
叶宜伟,1
字沧白,1
梅县,1
宁德市,9
宁德,3
九地市,1
闽东,1
1999,5
中华人民共和国国务院,1
撤销,1
地级,1
福建省,3
蕉城区,5
七都镇,3
2.8,1
76,1
下辖,5
星火,1
密集区,1
潜在,1
腹地,1
352107,1
好几个,1
白菜,8
菘,3
元代,2
张机,1
伤寒,1
杂物,1
利比里亚,4
蒙罗维亚,2
黄粱美梦,9
卢生,7
住店,4
邯郸,3
黄粱,2
旅游景点,1
邯郸市,2
三十多公里,1
驱车,1
二十几分钟,1
黄粱梦,2
吕仙祠,1
古建筑群,1
占地,1
1.3,1
万平方米,1
殿宇,1
房舍,1
180,1
余间,1
依据,1
沈既济,1
传奇,5
枕中记,1
而建,1
卢生遇,1
神仙,1
此地,1
典故,2
旅途,1
客店,2
道人,1
吕洞宾,1
这家,2
卢生同,1
吕翁,1
谈话,1
连连,1
怨叹,1
穷因,1
境况,1
春梦,1
黄粱一梦,1
年轻人,2
贫困,1
进京,1
赶考,1
旅店,1
遇见,1
道士,1
cia,8
美国政府,10
情报,11
间谍,11
反间谍,9
美国国家安全局,1
NSA,2
美国联邦调查局,1
FBI,2
美国中央情报局,5
CIA,3
可靠,1
破获,1
恐怖,1
犯罪,1
刑事案件,1
守护,1
尖端,1
机密,1
例如,3
在外,1
特工,1
名单,3
高度,3
危险,1
证人,1
军事,1
武器,1
设计图,1
Central,1
Intelligence,1
Agency,1
United,1
States,1
庞大,1
情报系统,1
协调,2
兰雷,1
全球性,1
情报网,1
遍布,1
监听站,1
头号,1
情报机构,3
搜集,2
情报信息,1
利益,1
联邦调查局,1
隶属于,3
美国司法部,1
定义,1
三大,5
任务,1
秘密,7
收集,1
恐怖组织,1
情,1
情报局,4
前身,1
战略,1
蜜桃,8
餐厅,7
高圆圆,3
门脸儿,1
通透,1
落地,1
玻璃,1
每次,2
朝阳,1
大悦,1
逛街,1
路过,1
从外,1
往里,1
总心生,1
好奇,1
合开,1
本人,2
似乎,1
勾起,2
秀色可餐,1
情愫,1
食欲,1
甜蜜,1
温情,1
张杰,26
出道,23
我星,1
我秀,1
根本,1
唱片,2
欣赏,2
经纪人,1
省钱,1
骑,1
自行车,1
上班,1
选秀,4
光环,2
q,1
外人,1
眼中,1
幸运,1
我型我秀,7
拿,4
时出,1
签约,1
上腾,1
直到,1
2007,3
男声,2
可爱,2
星星,10
实力,2
征服,1
台下,1
他出,3
流年,2
火,3
成名曲,1
北斗星,1
培养,1
默默无名,1
偶而,1
会上,1
电视节目,1
湖南台,1
这下子,1
ochirly,3
欧时力,3
实际,2
几佰至,1
千元,1
哪款,1
购物网,1
赠,1
积分,1
最新,4
单品,1
配搭,1
新宠,1
折扣,1
优惠,1
时尚女装,1
官方网站,1
逢,1
周三,1
正品,1
保证,1
天无,1
理由,1
退货,1
几线,5
单列,1
相比,1
繁华,1
二线,6
毕竟,1
大城市,2
计划单列市,1
制订,1
地方性,1
权限,1
宁波市,1
发达,2
甬,1
现代化,1
港口城市,1
连续,1
蝉联,1
文明城市,1
院士,6
因有,1
北仑港,1
北仑区,1
年代,12
沿海,3
开放,1
Android,1
客户端,1
BB,1
炽炎,1
战斧,1
改动,1
原画,1
最强,1
请假,1
连休,1
违规,2
贴,3
反馈,1
通道,1
信息处理,1
公示,1
协议,1
七条,1
底线,1
头孢,9
替安,4
第几代,3
噻乙氨唑,2
头孢菌素,4
噻,2
乙胺,2
唑,2
噻四唑,1
Cefotiam,1
